GAME_ID,GAME_ID_AWAY_TEAM_ID,AWAY_TEAM_ID,INN_CT,BAT_HOME_ID,OUTS_CT,BALLS_CT,STRIKES_CT,PITCH_SEQ_TX,AWAY_SCORE_CT,HOME_SCORE_CT,BAT_ID,BAT_HAND_CD,RESP_BAT_ID,RESP_BAT_HAND_CD,PIT_ID,PIT_HAND_CD,RESP_PIT_ID,RESP_PIT_HAND_CD,POS2_FLD_ID,POS3_FLD_ID,POS4_FLD_ID,POS5_FLD_ID,POS6_FLD_ID,POS7_FLD_ID,POS8_FLD_ID,POS9_FLD_ID,BASE1_RUN_ID,BASE2_RUN_ID,BASE3_RUN_ID,EVENT_TX,LEADOFF_FL,PH_FL,BAT_FLD_CD,BAT_LINEUP_ID,EVENT_CD,BAT_EVENT_FL,AB_FL,H_FL,SH_FL,SF_FL,EVENT_OUTS_CT,DP_FL,TP_FL,RBI_CT,WP_FL,PB_FL,FLD_CD,BATTEDBALL_CD,BUNT_FL,FOUL_FL,BATTEDBALL_LOC_TX,ERR_CT,ERR1_FLD_CD,ERR1_CD,ERR2_FLD_CD,ERR2_CD,ERR3_FLD_CD,ERR3_CD,BAT_DEST_ID,RUN1_DEST_ID,RUN2_DEST_ID,RUN3_DEST_ID,BAT_PLAY_TX,RUN1_PLAY_TX,RUN2_PLAY_TX,RUN3_PLAY_TX,RUN1_SB_FL,RUN2_SB_FL,RUN3_SB_FL,RUN1_CS_FL,RUN2_CS_FL,RUN3_CS_FL,RUN1_PK_FL,RUN2_PK_FL,RUN3_PK_FL,RUN1_RESP_PIT_ID,RUN2_RESP_PIT_ID,RUN3_RESP_PIT_ID,GAME_NEW_FL,GAME_END_FL,PR_RUN1_FL,PR_RUN2_FL,PR_RUN3_FL,REMOVED_FOR_PR_RUN1_ID,REMOVED_FOR_PR_RUN2_ID,REMOVED_FOR_PR_RUN3_ID,REMOVED_FOR_PH_BAT_ID,REMOVED_FOR_PH_BAT_FLD_CD,PO1_FLD_CD,PO2_FLD_CD,PO3_FLD_CD,ASS1_FLD_CD,ASS2_FLD_CD,ASS3_FLD_CD,ASS4_FLD_CD,ASS5_FLD_CD,EVENT_ID
SLN201805190,SLN201805190PHI,PHI,3,0,2,0,1,SX,1,0,herro001,L,herro001,L,gantj002,R,gantj002,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,,hernc005,,HR/9/L+.2-H,F,F,8,3,23,T,T,4,F,F,0,F,F,2,F,F,0,L,F,F,9,0,0,N,0,N,0,N,4,0,4,0,,,,,F,F,F,F,F,F,F,F,F,,gantj002,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,19
SLN201805190,SLN201805190PHI,PHI,3,0,2,3,2,BBCCBFX,3,0,santc002,L,santc002,L,gantj002,R,gantj002,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,,,,8/F,F,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,20
SLN201805190,SLN201805190PHI,PHI,3,1,0,0,1,CX,3,0,oneit001,R,oneit001,R,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,,,,7/L+,T,F,9,7,2,T,T,0,F,F,1,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,21
SLN201805190,SLN201805190PHI,PHI,3,1,1,2,2,CBSBS,3,0,baros002,R,baros002,R,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,,,,K,F,F,2,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,22
SLN201805190,SLN201805190PHI,PHI,3,1,2,1,2,CSBS,3,0,gantj002,R,gantj002,R,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,,,,K,F,F,1,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,23
SLN201805190,SLN201805190PHI,PHI,4,0,0,2,1,FBBX,3,0,franm004,R,franm004,R,gantj002,R,gantj002,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,,,,53/G,T,F,5,5,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,24
SLN201805190,SLN201805190PHI,PHI,4,0,1,1,2,SBFFS,3,0,willn001,L,willn001,L,gantj002,R,gantj002,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,,,,K,F,F,9,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,25
SLN201805190,SLN201805190PHI,PHI,4,0,2,1,1,BFX,3,0,kings001,R,kings001,R,gantj002,R,gantj002,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,,,,13/G,F,F,6,7,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,13,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,26
SLN201805190,SLN201805190PHI,PHI,4,1,0,0,1,CX,3,0,phamt001,R,phamt001,R,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,,,,S7/L,T,F,8,1,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,27
SLN201805190,SLN201805190PHI,PHI,4,1,0,2,1,11C1BB>B,3,0,carpm002,L,carpm002,L,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,phamt001,,,SB2,F,F,5,2,4,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,T,F,F,F,F,F,F,F,F,efliz001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,28
SLN201805190,SLN201805190PHI,PHI,4,1,0,3,1,11C1BB>B.B,3,0,carpm002,L,carpm002,L,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,,phamt001,,W,F,F,5,2,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,0,,,,,F,F,F,F,F,F,F,F,F,,efliz001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,29
SLN201805190,SLN201805190PHI,PHI,4,1,0,1,2,*BCSX,3,0,martj008,R,martj008,R,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,carpm002,phamt001,,5(2)/FO/G.1-2,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,5,,F,F,F,F,F,F,F,F,F,efliz001,efliz001,,F,F,F,F,F,,,,,0,5,0,0,0,0,0,0,0,30
SLN201805190,SLN201805190PHI,PHI,4,1,1,3,2,F*B*BCBX,3,0,ozunm001,R,ozunm001,R,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,martj008,carpm002,,E3/TH/FO/G+.2-H(NR);1-3;B-2,F,F,7,4,18,T,T,0,F,F,0,F,F,0,F,F,3,G,F,F,,1,3,T,0,N,0,N,2,3,4,0,,,,,F,F,F,F,F,F,F,F,F,efliz001,efliz001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,31
SLN201805190,SLN201805190PHI,PHI,4,1,1,0,0,X,3,1,gyorj001,R,gyorj001,R,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,,ozunm001,martj008,S7/L.3-H(UR);2-H(UR),F,F,6,5,20,T,T,1,F,F,0,F,F,2,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,5,5,,,,,F,F,F,F,F,F,F,F,F,,efliz001,efliz001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,32
SLN201805190,SLN201805190PHI,PHI,4,1,1,0,0,1X,3,3,wongk001,L,wongk001,L,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,gyorj001,,,46(1)/FO/G,F,F,4,6,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,46,,,F,F,F,F,F,F,F,F,F,efliz001,,,F,F,F,F,F,,,,,0,6,0,0,4,0,0,0,0,33
SLN201805190,SLN201805190PHI,PHI,4,1,2,0,1,CB,3,3,oneit001,R,oneit001,R,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,wongk001,,,WP.1-2,F,F,9,7,9,F,F,0,F,F,0,F,F,0,T,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,F,F,F,F,F,F,F,F,F,efliz001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,34
SLN201805190,SLN201805190PHI,PHI,4,1,2,3,2,CB.BFF*BFB,3,3,oneit001,R,oneit001,R,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,,wongk001,,W,F,F,9,7,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,0,,,,,F,F,F,F,F,F,F,F,F,,efliz001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,35
SLN201805190,SLN201805190PHI,PHI,4,1,2,2,2,SBFF*BFFX,3,3,baros002,R,baros002,R,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,oneit001,wongk001,,9/F,F,F,2,8,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,1,2,0,9,,,,F,F,F,F,F,F,F,F,F,efliz001,efliz001,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,36
SLN201805190,SLN201805190PHI,PHI,5,0,0,1,2,CFBFFFS,3,3,knapa001,L,knapa001,L,gantj002,R,gantj002,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,,,,K,T,F,2,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,37
SLN201805190,SLN201805190PHI,PHI,5,0,1,0,1,CX,3,3,efliz001,R,efliz001,R,gantj002,R,gantj002,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,,,,S1/G-,F,F,1,9,20,T,T,1,F,F,0,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,38
SLN201805190,SLN201805190PHI,PHI,5,0,1,0,1,CX,3,3,hernc005,L,hernc005,L,gantj002,R,gantj002,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,efliz001,,,S8/L.1-2,F,F,4,1,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,gantj002,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,39
SLN201805190,SLN201805190PHI,PHI,5,0,1,3,1,B*BBCB,3,3,hoskr001,R,hoskr001,R,gantj002,R,gantj002,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,hernc005,efliz001,,W.2-3;1-2,F,F,7,2,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,3,0,,,,,F,F,F,F,F,F,F,F,F,gantj002,gantj002,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,40
SLN201805190,SLN201805190PHI,PHI,5,0,1,1,1,.BCX,3,3,herro001,L,herro001,L,cecib001,L,cecib001,L,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,hoskr001,hernc005,efliz001,46(1)/FO/G.3-H;2-H(UR)(E6/TH)(NR),F,F,8,3,2,T,T,0,F,F,1,F,F,1,F,F,4,G,F,F,,1,6,T,0,N,0,N,1,0,5,4,,46,,,F,F,F,F,F,F,F,F,F,gantj002,gantj002,gantj002,F,F,F,F,F,,,,,0,6,0,0,4,0,0,0,0,41
SLN201805190,SLN201805190PHI,PHI,5,0,2,3,2,1BFB1BS*B,5,3,santc002,R,santc002,R,cecib001,L,cecib001,L,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,herro001,,,W.1-2,F,F,3,4,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,gantj002,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,42
SLN201805190,SLN201805190PHI,PHI,5,0,2,2,0,B*BX,5,3,franm004,R,franm004,R,cecib001,L,cecib001,L,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,santc002,herro001,,53/G,F,F,5,5,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,1,2,0,53,,,,F,F,F,F,F,F,F,F,F,cecib001,gantj002,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,43
SLN201805190,SLN201805190PHI,PHI,5,1,0,2,1,.BFBX,5,3,fowld001,L,fowld001,L,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,,,,D7/F,T,T,11,9,21,T,T,2,F,F,0,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,cecib001,1,0,0,0,0,0,0,0,0,44
SLN201805190,SLN201805190PHI,PHI,5,1,0,1,1,BFX,5,3,phamt001,R,phamt001,R,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,,fowld001,,9/F.2-3,F,F,8,1,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,3,0,9,,,,F,F,F,F,F,F,F,F,F,,efliz001,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,45
SLN201805190,SLN201805190PHI,PHI,5,1,1,3,2,BBFFBB,5,3,carpm002,L,carpm002,L,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,,,fowld001,W,F,F,5,2,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,3,,,,,F,F,F,F,F,F,F,F,F,,,efliz001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,46
SLN201805190,SLN201805190PHI,PHI,5,1,1,1,2,BCCFX,5,3,martj008,R,martj008,R,efliz001,R,efliz001,R,knapa001,santc002,hernc005,franm004,kings001,hoskr001,herro001,willn001,carpm002,,fowld001,9/L/SF.3-H,F,F,3,3,2,T,F,0,F,T,1,F,F,1,F,F,9,L,F,F,,0,0,N,0,N,0,N,0,1,0,4,9,,,,F,F,F,F,F,F,F,F,F,efliz001,,efliz001,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,47
SLN201805190,SLN201805190PHI,PHI,5,1,2,2,2,...BFSF*BX,5,4,ozunm001,R,ozunm001,R,garcl005,R,garcl005,R,knapa001,santc002,hernc005,kings001,florp001,hoskr001,herro001,willn001,carpm002,,,7/F,F,F,7,4,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,7,,,,F,F,F,F,F,F,F,F,F,efliz001,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,48
SLN201805190,SLN201805190PHI,PHI,6,0,0,1,2,.FSBC,5,4,willn001,L,willn001,L,tuivs001,R,tuivs001,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,,,,K,T,F,9,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,49
SLN201805190,SLN201805190PHI,PHI,6,0,1,0,1,CX,5,4,kings001,R,kings001,R,tuivs001,R,tuivs001,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,,,,2/P2F,F,F,5,7,2,T,T,0,F,F,1,F,F,0,F,F,2,P,F,T,2F,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,50
SLN201805190,SLN201805190PHI,PHI,6,0,2,1,2,BSCFS,5,4,knapa001,L,knapa001,L,tuivs001,R,tuivs001,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,,,,K,F,F,2,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,51
SLN201805190,SLN201805190PHI,PHI,6,1,0,0,2,CCX,5,4,gyorj001,R,gyorj001,R,garcl005,R,garcl005,R,knapa001,santc002,hernc005,kings001,florp001,hoskr001,herro001,willn001,,,,6/P,T,F,6,5,2,T,T,0,F,F,1,F,F,0,F,F,6,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,6,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,52
SLN201805190,SLN201805190PHI,PHI,6,1,1,0,0,X,5,4,wongk001,L,wongk001,L,garcl005,R,garcl005,R,knapa001,santc002,hernc005,kings001,florp001,hoskr001,herro001,willn001,,,,3/BG,F,F,4,6,2,T,T,0,F,F,1,F,F,0,F,F,3,G,T,F,,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,53
SLN201805190,SLN201805190PHI,PHI,6,1,2,3,1,CBBBX,5,4,oneit001,R,oneit001,R,garcl005,R,garcl005,R,knapa001,santc002,hernc005,kings001,florp001,hoskr001,herro001,willn001,,,,HR/7/L+,F,F,9,7,23,T,T,4,F,F,0,F,F,1,F,F,0,L,F,F,7,0,0,N,0,N,0,N,4,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,54
SLN201805190,SLN201805190PHI,PHI,6,1,2,0,0,X,5,5,baros002,R,baros002,R,garcl005,R,garcl005,R,knapa001,santc002,hernc005,kings001,florp001,hoskr001,herro001,willn001,,,,S7/L,F,F,2,8,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,55
SLN201805190,SLN201805190PHI,PHI,6,1,2,1,2,.CF*BS,5,5,garcg002,L,garcg002,L,garcl005,R,garcl005,R,knapa001,santc002,hernc005,kings001,florp001,hoskr001,herro001,willn001,baros002,,,K,F,T,11,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,garcl005,,,F,F,F,F,F,,,,tuivs001,1,2,0,0,0,0,0,0,0,56
SLN201805190,SLN201805190PHI,PHI,7,0,0,0,2,.CFX,5,5,florp001,L,florp001,L,hickj002,R,hickj002,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,,,,63/G,T,F,6,9,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,57
SLN201805190,SLN201805190PHI,PHI,7,0,1,0,0,X,5,5,hernc005,L,hernc005,L,hickj002,R,hickj002,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,,,,S1/BG,F,F,4,1,20,T,T,1,F,F,0,F,F,0,F,F,1,G,T,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,58
SLN201805190,SLN201805190PHI,PHI,7,0,1,2,2,1CB1F*BX,5,5,hoskr001,R,hoskr001,R,hickj002,R,hickj002,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,hernc005,,,4(1)/FO/G,F,F,7,2,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,4,,,F,F,F,F,F,F,F,F,F,hickj002,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,59
SLN201805190,SLN201805190PHI,PHI,7,0,2,0,2,SS>X,5,5,herro001,L,herro001,L,hickj002,R,hickj002,R,baros002,martj008,wongk001,carpm002,gyorj001,ozunm001,phamt001,oneit001,hoskr001,,,13/G,F,F,8,3,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,1,0,0,13,,,,F,F,F,F,F,F,F,F,F,hickj002,,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,60
SLN201805190,SLN201805190PHI,PHI,7,1,0,0,0,.X,5,5,phamt001,R,phamt001,R,huntt002,R,huntt002,R,knapa001,santc002,hernc005,kings001,florp001,hoskr001,herro001,willn001,,,,S5/G-.B-2(E5/TH),T,F,8,1,20,T,T,1,F,F,0,F,F,0,F,F,5,G,F,F,,1,5,T,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,61
SLN201805190,SLN201805190PHI,PHI,7,1,0,1,0,BX,5,5,carpm002,L,carpm002,L,huntt002,R,huntt002,R,knapa001,santc002,hernc005,kings001,florp001,hoskr001,herro001,willn001,,phamt001,,D9/L.2-H,F,F,5,2,21,T,T,2,F,F,0,F,F,1,F,F,9,L,F,F,,0,0,N,0,N,0,N,2,0,4,0,,,,,F,F,F,F,F,F,F,F,F,,huntt002,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,62
SLN201805190,SLN201805190PHI,PHI,7,1,0,2,2,BCBFX,5,6,martj008,R,martj008,R,huntt002,R,huntt002,R,knapa001,santc002,hernc005,kings001,florp001,hoskr001,herro001,willn001,,carpm002,,63/G.2-3,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,3,0,63,,,,F,F,F,F,F,F,F,F,F,,huntt002,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,63
SLN201805190,SLN201805190PHI,PHI,7,1,1,1,0,BX,5,6,ozunm001,R,ozunm001,R,huntt002,R,huntt002,R,knapa001,santc002,hernc005,kings001,florp001,hoskr001,herro001,willn001,,,carpm002,FC6/G.3XH(62),F,F,7,4,19,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,62,F,F,F,F,F,F,F,F,F,,,huntt002,F,F,F,F,F,,,,,0,2,0,0,6,0,0,0,0,64
SLN201805190,SLN201805190PHI,PHI,7,1,2,2,1,FBBX,5,6,gyorj001,R,gyorj001,R,huntt002,R,huntt002,R,knapa001,santc002,hernc005,kings001,florp001,hoskr001,herro001,willn001,ozunm001,,,7/F,F,F,6,5,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,1,0,0,7,,,,F,F,F,F,F,F,F,F,F,huntt002,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,65
SLN201805190,SLN201805190PHI,PHI,8,0,0,3,2,....BCSBFBX,5,6,santc002,L,santc002,L,hollg001,R,hollg001,R,baros002,carpm002,wongk001,gyorj001,munoy001,ozunm001,phamt001,oneit001,,,,31/G,T,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,31,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,66
SLN201805190,SLN201805190PHI,PHI,8,0,1,1,2,.CSBS,5,6,altha001,R,altha001,R,hollg001,R,hollg001,R,baros002,carpm002,wongk001,gyorj001,munoy001,ozunm001,phamt001,oneit001,,,,K,F,T,11,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,huntt002,1,2,0,0,0,0,0,0,0,67
SLN201805190,SLN201805190PHI,PHI,8,0,2,3,1,BBFB*B,5,6,willn001,L,willn001,L,hollg001,R,hollg001,R,baros002,carpm002,wongk001,gyorj001,munoy001,ozunm001,phamt001,oneit001,,,,W,F,F,9,6,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,68
SLN201805190,SLN201805190PHI,PHI,8,0,2,1,2,B1SC1X,5,6,kings001,R,kings001,R,hollg001,R,hollg001,R,baros002,carpm002,wongk001,gyorj001,munoy001,ozunm001,phamt001,oneit001,willn001,,,T7/F.1-H,F,F,5,7,22,T,T,3,F,F,0,F,F,1,F,F,7,F,F,F,,0,0,N,0,N,0,N,3,4,0,0,,,,,F,F,F,F,F,F,F,F,F,hollg001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,69
SLN201805190,SLN201805190PHI,PHI,8,0,2,3,2,.BBF*BSX,6,6,alfaj002,R,alfaj002,R,hollg001,R,hollg001,R,baros002,carpm002,wongk001,gyorj001,munoy001,ozunm001,phamt001,oneit001,,,kings001,S6/G.3-H,F,T,11,8,20,T,T,1,F,F,0,F,F,1,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,4,,,,,F,F,F,F,F,F,F,F,F,,,hollg001,F,F,F,F,F,,,,knapa001,2,0,0,0,0,0,0,0,0,70
